subjid activity parameter mean
10 WALKING tBodyAccJerk-mean()-X 0.08579438092830188
10 WALKING tBodyAccJerk-mean()-Y 0.004082487926415093
10 WALKING tBodyAccJerk-mean()-Z -0.01629531953962264
10 WALKING tBodyAccJerk-std()-X -0.05219910132075472
10 WALKING tBodyAccJerk-std()-Y 0.07508049521132075
10 WALKING tBodyAccJerk-std()-Z -0.5116629058490566
10 WALKING tBodyAccJerkMag-mean() -0.132624992298283
10 WALKING tBodyAccJerkMag-std() 0.03760833800943396
10 WALKING tBodyAccMag-mean() -0.12740091206981133
10 WALKING tBodyAccMag-std() -0.18560239606792453
10 WALKING tBodyGyro-mean()-X 0.010689497621509435
10 WALKING tBodyGyro-mean()-Y -0.08195407837609434
10 WALKING tBodyGyro-mean()-Z 0.09866957311603773
10 WALKING tBodyGyro-std()-X -0.4142054752830189
10 WALKING tBodyGyro-std()-Y -0.25085331867924526
10 WALKING tBodyGyro-std()-Z -0.1745248686037736
10 WALKING tBodyGyroJerk-mean()-X -0.12270956346226415
10 WALKING tBodyGyroJerk-mean()-Y -0.05192049810377358
10 WALKING tBodyGyroJerk-mean()-Z -0.06112629288490566
10 WALKING tBodyGyroJerk-std()-X -0.36606372320754715
10 WALKING tBodyGyroJerk-std()-Y -0.5096833279245283
10 WALKING tBodyGyroJerk-std()-Z -0.32907949264150943
10 WALKING tBodyGyroJerkMag-mean() -0.4403636366037736
10 WALKING tBodyGyroJerkMag-std() -0.5010279166037735
10 WALKING tBodyGyroMag-mean() -0.15645873035849056
10 WALKING tBodyGyroMag-std() -0.40202513566037734
10 WALKING tGravityAcc-mean()-X 0.9630921498113207
10 WALKING tGravityAcc-mean()-Y -0.08382770139622642
10 WALKING tGravityAcc-mean()-Z 0.054927624226415096
10 WALKING tGravityAcc-std()-X -0.9744351581132076
10 WALKING tGravityAcc-std()-Y -0.9711147198113208
10 WALKING tGravityAcc-std()-Z -0.9578627283018868
10 WALKING tGravityAccMag-mean() -0.12740091206981133
10 WALKING tGravityAccMag-std() -0.18560239606792453
10 WALKING_DOWNSTAIRS fBodyAcc-mean()-X 0.21566527315789474
10 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y 0.009046603602631577
10 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.15772835774210525
10 WALKING_DOWNSTAIRS fBodyAcc-std()-X 0.3249577431578947
10 WALKING_DOWNSTAIRS fBodyAcc-std()-Y -0.06333377175263158
10 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.2686861702631579
10 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X 0.18141913100263157
10 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y -0.11950429557368421
10 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.24067903542894736
10 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X 0.15691267862631578
10 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y -0.15335580256578948
10 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.3961479297368421
10 WALKING_DOWNSTAIRS fBodyAccMag-mean() 0.22011570336842107
10 WALKING_DOWNSTAIRS fBodyAccMag-std() -0.06167428408157895
10 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.15697804705263158
10 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() 0.03802666967894737
10 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.4841964847368421
10 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.5449885192105263
10 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.31234751028947366
10 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.38778010444736843
10 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.21435028007921053
10 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y -0.2724957103421053
10 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z 0.03913668143421053
10 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.3395143581578947
10 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.3432370044736842
10 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.1503916379
10 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.2904015943157895
10 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.020005077071052632
10 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.11084859724736842
10 WALKING_DOWNSTAIRS tBodyAcc-std()-X 0.29573354763157894
10 WALKING_DOWNSTAIRS tBodyAcc-std()-Y 0.0040791536315789466
10 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.18355756203289475
10 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.10095938744736842
10 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y 0.010782490236842105
10 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z 1.526171736842091e-4
10 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X 0.22327580610526315
10 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.10502035556289474
10 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.31818841728947367
10 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() 0.050701022843157896
10 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() 0.11087723126315789
10 WALKING_DOWNSTAIRS tBodyAccMag-mean() 0.25084376939473685
10 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.15699820542105264
10 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.12483959428947368
10 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.10674253883157894
10 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.07244336855789474
10 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.30474537702631577
10 WALKING_DOWNSTAIRS tBodyGyro-std()-Y -0.3114075252631579
10 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.0353021837
10 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.06437640055263158
10 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.04893780531578947
10 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.07204131120789474
10 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.4169861392105263
10 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.4716509776315789
10 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.22713738960526317
10 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.40185431131578947
10 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.49410575631578946
10 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.023846803757894736
10 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.28038285055263157
10 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.9398074210526316
10 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.06461607689473683
10 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z 0.04187154092631579
10 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.9392676131578948
10 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.9370038236842105
10 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.902085224736842
10 WALKING_DOWNSTAIRS tGravityAccMag-mean() 0.25084376939473685
10 WALKING_DOWNSTAIRS tGravityAccMag-std() 0.15699820542105264
10 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.13941079061702127
10 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.0390688222212766
10 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.3012064080851064
10 WALKING_UPSTAIRS fBodyAcc-std()-X -0.17195734943829788
10 WALKING_UPSTAIRS fBodyAcc-std()-Y -0.05162846964723404
10 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.03423472339148936
10 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.20121432216382978
10 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.20687283921276595
10 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.5532306672340426
10 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.24759832085829786
10 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.20279612909787234
10 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.662894135319149
10 WALKING_UPSTAIRS fBodyAccMag-mean() -0.16686672157446808
10 WALKING_UPSTAIRS fBodyAccMag-std() -0.36143753468085105
10 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.15355314738297873
10 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.3343650438297872
10 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.6005829982978723
10 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.6712905621276596
10 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.26537168914893616
10 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.16696937776595744
10 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.21852471691276595
10 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.23585898621276596
10 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.26276336717021276
10 WALKING_UPSTAIRS fBodyGyro-std()-X -0.3413016200638298
10 WALKING_UPSTAIRS fBodyGyro-std()-Y 0.17173578529787234
10 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.40382208276595744
10 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.2671218534042553
10 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.014385492034042553
10 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.11818042083404255
10 WALKING_UPSTAIRS tBodyAcc-std()-X -0.16159192423404256
10 WALKING_UPSTAIRS tBodyAcc-std()-Y -0.005552876927659572
10 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.07387449313404255
10 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.06488293035106382
10 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y 0.026631428219148934
10 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z -0.05133758318510639
10 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.1872201755106383
10 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.17780308342553192
10 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.607520480212766
10 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.2620380424468085
10 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.2260101978893617
10 WALKING_UPSTAIRS tBodyAccMag-mean() -0.026662329475744682
10 WALKING_UPSTAIRS tBodyAccMag-std() -0.21153748021438298
10 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0733447168425532
10 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.09546002164468086
10 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.08796641829574468
10 WALKING_UPSTAIRS tBodyGyro-std()-X -0.3085347081212766
10 WALKING_UPSTAIRS tBodyGyro-std()-Y 0.0411724668680851
10 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.3205093322978723
10 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.1572125391893617
10 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.03723485225212766
10 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.03650217378723404
10 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.42729134361702126
10 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.6046290578723404
10 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.4822447993617021
10 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.5234629685106383
10 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.6182723553191489
10 WALKING_UPSTAIRS tBodyGyroMag-mean() 0.04385738468510638
10 WALKING_UPSTAIRS tBodyGyroMag-std() -0.11306267354297872
10 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.9318610274468085
10 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.05656702787234043
10 WALKING_UPSTAIRS tGravityAcc-mean()-Z 0.0227527702016383
10 WALKING_UPSTAIRS tGravityAcc-std()-X -0.9592160723404255
10 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.9370394174468085
10 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.8647458382978723
10 WALKING_UPSTAIRS tGravityAccMag-mean() -0.026662329475744682
10 WALKING_UPSTAIRS tGravityAccMag-std() -0.21153748021438298
11 LAYING fBodyAcc-mean()-X -0.9838013656140351
11 LAYING fBodyAcc-mean()-Y -0.9714039354385965
11 LAYING fBodyAcc-mean()-Z -0.9735768128070176
11 LAYING fBodyAcc-std()-X -0.9853222119298246
11 LAYING fBodyAcc-std()-Y -0.9735892873684211
11 LAYING fBodyAcc-std()-Z -0.9716680770175439
11 LAYING fBodyAccJerk-mean()-X -0.984884874385965
11 LAYING fBodyAccJerk-mean()-Y -0.9738824966666667
11 LAYING fBodyAccJerk-mean()-Z -0.9795648442105264
11 LAYING fBodyAccJerk-std()-X -0.9871226782456141
11 LAYING fBodyAccJerk-std()-Y -0.9734867163157894
11 LAYING fBodyAccJerk-std()-Z -0.983302949122807
11 LAYING fBodyAccMag-mean() -0.9739940045614035
11 LAYING fBodyAccMag-std() -0.9760376956140351
11 LAYING fBodyBodyAccJerkMag-mean() -0.9769407745614035
11 LAYING fBodyBodyAccJerkMag-std() -0.9751265314035088
11 LAYING fBodyBodyGyroJerkMag-mean() -0.9859788371929824
11 LAYING fBodyBodyGyroJerkMag-std() -0.9835694682456141
11 LAYING fBodyBodyGyroMag-mean() -0.9670933564912281
11 LAYING fBodyBodyGyroMag-std() -0.9548490535087719
11 LAYING fBodyGyro-mean()-X -0.9761874712280701
11 LAYING fBodyGyro-mean()-Y -0.9826402719298246
11 LAYING fBodyGyro-mean()-Z -0.9614344207017543
11 LAYING fBodyGyro-std()-X -0.9824245854385965
11 LAYING fBodyGyro-std()-Y -0.982660631754386
11 LAYING fBodyGyro-std()-Z -0.9631839029824562
11 LAYING tBodyAcc-mean()-X 0.280592970877193
11 LAYING tBodyAcc-mean()-Y -0.017659805231578948
11 LAYING tBodyAcc-mean()-Z -0.10878657807017544
11 LAYING tBodyAcc-std()-X -0.98477733
11 LAYING tBodyAcc-std()-Y -0.9721968738596491
11 LAYING tBodyAcc-std()-Z -0.9713111768421052
11 LAYING tBodyAccJerk-mean()-X 0.07666453370175438
11 LAYING tBodyAccJerk-mean()-Y 0.012219385362982456
11 LAYING tBodyAccJerk-mean()-Z 0.0027769050207017546
11 LAYING tBodyAccJerk-std()-X -0.9852591085964912
11 LAYING tBodyAccJerk-std()-Y -0.9727774552631578
11 LAYING tBodyAccJerk-std()-Z -0.9821117842105264
11 LAYING tBodyAccJerkMag-mean() -0.9833306284210527
11 LAYING tBodyAccJerkMag-std() -0.9765048585964913
11 LAYING tBodyAccMag-mean() -0.9806211801754386
11 LAYING tBodyAccMag-std() -0.9728918294736842
11 LAYING tBodyGyro-mean()-X -0.01917438401368421
11 LAYING tBodyGyro-mean()-Y -0.041559989822807016
11 LAYING tBodyGyro-mean()-Z 0.15201901592982456
11 LAYING tBodyGyro-std()-X -0.9808368845614035
11 LAYING tBodyGyro-std()-Y -0.9824426440350877
11 LAYING tBodyGyro-std()-Z -0.9598974328070176
11 LAYING tBodyGyroJerk-mean()-X -0.10229750187719298
11 LAYING tBodyGyroJerk-mean()-Y -0.041239142929824564
11 LAYING tBodyGyroJerk-mean()-Z -0.06669574896491229
11 LAYING tBodyGyroJerk-std()-X -0.9817248384210526
11 LAYING tBodyGyroJerk-std()-Y -0.9908457247368421
11 LAYING tBodyGyroJerk-std()-Z -0.9865490633333334
11 LAYING tBodyGyroJerkMag-mean() -0.9906412482456141
11 LAYING tBodyGyroJerkMag-std() -0.9844764766666667
11 LAYING tBodyGyroMag-mean() -0.9525237521052632
11 LAYING tBodyGyroMag-std() -0.9547131828070176
11 LAYING tGravityAcc-mean()-X -0.13483203140350877
11 LAYING tGravityAcc-mean()-Y 0.9430179414035088
11 LAYING tGravityAcc-mean()-Z 0.11262018996491228
11 LAYING tGravityAcc-std()-X -0.9795656024561403
11 LAYING tGravityAcc-std()-Y -0.9907655796491228
11 LAYING tGravityAcc-std()-Z -0.9841926063157894
11 LAYING tGravityAccMag-mean() -0.9806211801754386
11 LAYING tGravityAccMag-std() -0.9728918294736842
11 SITTING fBodyAcc-mean()-X -0.9814814543396226
11 SITTING fBodyAcc-mean()-Y -0.9345031828301886
11 SITTING fBodyAcc-mean()-Z -0.9728551103773585
11 SITTING fBodyAcc-std()-X -0.9833898101886792
11 SITTING fBodyAcc-std()-Y -0.9200471616981132
11 SITTING fBodyAcc-std()-Z -0.9678843909433962
11 SITTING fBodyAccJerk-mean()-X -0.9808317503773585
11 SITTING fBodyAccJerk-mean()-Y -0.9674546177358491
11 SITTING fBodyAccJerk-mean()-Z -0.9811248613207547
11 SITTING fBodyAccJerk-std()-X -0.9816079420754718
11 SITTING fBodyAccJerk-std()-Y -0.9684214756603774
11 SITTING fBodyAccJerk-std()-Z -0.9843496067924529
11 SITTING fBodyAccMag-mean() -0.9530660090566038
11 SITTING fBodyAccMag-std() -0.9485219860377359
11 SITTING fBodyBodyAccJerkMag-mean() -0.975315331509434
11 SITTING fBodyBodyAccJerkMag-std() -0.9722891341509434
11 SITTING fBodyBodyGyroJerkMag-mean() -0.9872559726415094
11 SITTING fBodyBodyGyroJerkMag-std() -0.985607229245283
11 SITTING fBodyBodyGyroMag-mean() -0.9697999511320755
11 SITTING fBodyBodyGyroMag-std() -0.9607112418867925
11 SITTING fBodyGyro-mean()-X -0.9851068754716981
11 SITTING fBodyGyro-mean()-Y -0.9826366449056604
11 SITTING fBodyGyro-mean()-Z -0.9544538211320754
11 SITTING fBodyGyro-std()-X -0.9891895126415094
11 SITTING fBodyGyro-std()-Y -0.9821379190566037
11 SITTING fBodyGyro-std()-Z -0.9568027667924528
11 SITTING tBodyAcc-mean()-X 0.27659019735849055
11 SITTING tBodyAcc-mean()-Y -0.014919561675471697
11 SITTING tBodyAcc-mean()-Z -0.11284021833962264
11 SITTING tBodyAcc-std()-X -0.9827965620754717
11 SITTING tBodyAcc-std()-Y -0.9214021181132076
11 SITTING tBodyAcc-std()-Z -0.9683701818867925
11 SITTING tBodyAccJerk-mean()-X 0.07617773247169811
11 SITTING tBodyAccJerk-mean()-Y -2.1383855207547208e-4
11 SITTING tBodyAccJerk-mean()-Z 0.008334007617169811
11 SITTING tBodyAccJerk-std()-X -0.9803351635849057
11 SITTING tBodyAccJerk-std()-Y -0.9667666433962264
11 SITTING tBodyAccJerk-std()-Z -0.9834416096226415
11 SITTING tBodyAccJerkMag-mean() -0.9793556350943396
11 SITTING tBodyAccJerkMag-std() -0.9745117267924528
11 SITTING tBodyAccMag-mean() -0.9619707637735849
11 SITTING tBodyAccMag-std() -0.9445818264150944
11 SITTING tBodyGyro-mean()-X -0.03999849158490566
11 SITTING tBodyGyro-mean()-Y -0.07552844786792452
11 SITTING tBodyGyro-mean()-Z 0.07617394190566038
11 SITTING tBodyGyro-std()-X -0.988164911509434
11 SITTING tBodyGyro-std()-Y -0.9822490401886792
11 SITTING tBodyGyro-std()-Z -0.9528443124528302
11 SITTING tBodyGyroJerk-mean()-X -0.09484234813207547
11 SITTING tBodyGyroJerk-mean()-Y -0.039281304926415093
11 SITTING tBodyGyroJerk-mean()-Z -0.05053954623962264
11 SITTING tBodyGyroJerk-std()-X -0.9905015183018868
11 SITTING tBodyGyroJerk-std()-Y -0.9885548201886792
11 SITTING tBodyGyroJerk-std()-Z -0.9810160447169811
11 SITTING tBodyGyroJerkMag-mean() -0.9895190311320755
11 SITTING tBodyGyroJerkMag-std() -0.9862566647169811
11 SITTING tBodyGyroMag-mean() -0.9518844720754717
11 SITTING tBodyGyroMag-std() -0.9599644883018867
11 SITTING tGravityAcc-mean()-X 0.87196379830188675
11 SITTING tGravityAcc-mean()-Y 0.21371630573962264
11 SITTING tGravityAcc-mean()-Z 0.18853169598113206
11 SITTING tGravityAcc-std()-X -0.9880693411320755
11 SITTING tGravityAcc-std()-Y -0.9497925720754717
11 SITTING tGravityAcc-std()-Z -0.971661610754717
11 SITTING tGravityAccMag-mean() -0.9619707637735849
11 SITTING tGravityAccMag-std() -0.9445818264150944
11 STANDING fBodyAcc-mean()-X -0.9938080506382979
11 STANDING fBodyAcc-mean()-Y -0.9687030725531914
11 STANDING fBodyAcc-mean()-Z -0.9876697855319149
11 STANDING fBodyAcc-std()-X -0.9955737629787234
11 STANDING fBodyAcc-std()-Y -0.96350679
11 STANDING fBodyAcc-std()-Z -0.9859585174468085
11 STANDING fBodyAccJerk-mean()-X -0.9923854508510638
11 STANDING fBodyAccJerk-mean()-Y -0.9792870242553191
11 STANDING fBodyAccJerk-mean()-Z -0.9884607880851064
11 STANDING fBodyAccJerk-std()-X -0.9934145640425532
11 STANDING fBodyAccJerk-std()-Y -0.9811858236170212
11 STANDING fBodyAccJerk-std()-Z -0.9903781495744681
11 STANDING fBodyAccMag-mean() -0.9822554136170213
11 STANDING fBodyAccMag-std() -0.9815039695744681
11 STANDING fBodyBodyAccJerkMag-mean() -0.9886365953191489
11 STANDING fBodyBodyAccJerkMag-std() -0.9880212310638298
11 STANDING fBodyBodyGyroJerkMag-mean() -0.9929810197872341
11 STANDING fBodyBodyGyroJerkMag-std() -0.9922774685106382
11 STANDING fBodyBodyGyroMag-mean() -0.982576519787234
11 STANDING fBodyBodyGyroMag-std() -0.9774377108510638
11 STANDING fBodyGyro-mean()-X -0.9783017172340426
11 STANDING fBodyGyro-mean()-Y -0.9940254882978723
11 STANDING fBodyGyro-mean()-Z -0.9807629680851064
11 STANDING fBodyGyro-std()-X -0.9810091157446809
11 STANDING fBodyGyro-std()-Y -0.9943530865957447
11 STANDING fBodyGyro-std()-Z -0.9823087810638298
11 STANDING tBodyAcc-mean()-X 0.27771556276595744
11 STANDING tBodyAcc-mean()-Y -0.01719908865957447
11 STANDING tBodyAcc-mean()-Z -0.10868663042553192
11 STANDING tBodyAcc-std()-X -0.9949788787234043
11 STANDING tBodyAcc-std()-Y -0.9641733317021277
11 STANDING tBodyAcc-std()-Z -0.9863827127659575
11 STANDING tBodyAccJerk-mean()-X 0.07600977219148936
11 STANDING tBodyAccJerk-mean()-Y 0.012413096555106383
11 STANDING tBodyAccJerk-mean()-Z -7.459162321276595e-4
11 STANDING tBodyAccJerk-std()-X -0.9925274042553192
11 STANDING tBodyAccJerk-std()-Y -0.9794282795744681
11 STANDING tBodyAccJerk-std()-Z -0.990132989574468
11 STANDING tBodyAccJerkMag-mean() -0.9892423772340425
11 STANDING tBodyAccJerkMag-std() -0.9888539606382979
11 STANDING tBodyAccMag-mean() -0.9848538365957447
11 STANDING tBodyAccMag-std() -0.9803053689361703
11 STANDING tBodyGyro-mean()-X -0.029314152148936172
11 STANDING tBodyGyro-mean()-Y -0.07654650419148937
11 STANDING tBodyGyro-mean()-Z 0.08105882161702127
11 STANDING tBodyGyro-std()-X -0.980242494680851
11 STANDING tBodyGyro-std()-Y -0.9942104719148936
11 STANDING tBodyGyro-std()-Z -0.980636664893617
11 STANDING tBodyGyroJerk-mean()-X -0.09951935589361702
11 STANDING tBodyGyroJerk-mean()-Y -0.03959921408510638
11 STANDING tBodyGyroJerk-mean()-Z -0.052473275234042556
11 STANDING tBodyGyroJerk-std()-X -0.9866904036170213
11 STANDING tBodyGyroJerk-std()-Y -0.9955716312765958
11 STANDING tBodyGyroJerk-std()-Z -0.9906632185106383
11 STANDING tBodyGyroJerkMag-mean() -0.9934281836170212
11 STANDING tBodyGyroJerkMag-std() -0.9925791665957446
11 STANDING tBodyGyroMag-mean() -0.9799780114893617
11 STANDING tBodyGyroMag-std() -0.9770714374468085
11 STANDING tGravityAcc-mean()-X 0.9564645359574468
11 STANDING tGravityAcc-mean()-Y -0.17308270468085107
11 STANDING tGravityAcc-mean()-Z 0.12719842340425533
11 STANDING tGravityAcc-std()-X -0.9945293980851064
11 STANDING tGravityAcc-std()-Y -0.9810478287234042
11 STANDING tGravityAcc-std()-Z -0.9894332536170213
11 STANDING tGravityAccMag-mean() -0.9848538365957447
11 STANDING tGravityAccMag-std() -0.9803053689361703
11 WALKING fBodyAcc-mean()-X -0.39653373186440677
11 WALKING fBodyAcc-mean()-Y -0.08304784359762712
11 WALKING fBodyAcc-mean()-Z -0.6164029101694916
11 WALKING fBodyAcc-std()-X -0.43370331152542374
11 WALKING fBodyAcc-std()-Y -0.09660682853728814
11 WALKING fBodyAcc-std()-Z -0.5230933949152542
11 WALKING fBodyAccJerk-mean()-X -0.45326526881355933
11 WALKING fBodyAccJerk-mean()-Y -0.2418017261864407
11 WALKING fBodyAccJerk-mean()-Z -0.6925938722033899
11 WALKING fBodyAccJerk-std()-X -0.45394304
11 WALKING fBodyAccJerk-std()-Y -0.1701774031237288
11 WALKING fBodyAccJerk-std()-Z -0.7475646120338983
11 WALKING fBodyAccMag-mean() -0.45851406254237287
11 WALKING fBodyAccMag-std() -0.5844559920338983
11 WALKING fBodyBodyAccJerkMag-mean() -0.39511613423728814
11 WALKING fBodyBodyAccJerkMag-std() -0.41744681559322033
11 WALKING fBodyBodyGyroJerkMag-mean() -0.7519144574576271
11 WALKING fBodyBodyGyroJerkMag-std() -0.7735740647457627
11 WALKING fBodyBodyGyroMag-mean() -0.6102226288135594
11 WALKING fBodyBodyGyroMag-std() -0.5997454377966102
11 WALKING fBodyGyro-mean()-X -0.5147533076271187
11 WALKING fBodyGyro-mean()-Y -0.5931073984745763
11 WALKING fBodyGyro-mean()-Z -0.39829333661016947
11 WALKING fBodyGyro-std()-X -0.6231502689830508
11 WALKING fBodyGyro-std()-Y -0.4536631840677966
11 WALKING fBodyGyro-std()-Z -0.4985546394915254
11 WALKING tBodyAcc-mean()-X 0.27182189288135594
11 WALKING tBodyAcc-mean()-Y -0.016647583362372882
11 WALKING tBodyAcc-mean()-Z -0.1060963040338983
11 WALKING tBodyAcc-std()-X -0.42284207186440675
11 WALKING tBodyAcc-std()-Y -0.052212075044067795
11 WALKING tBodyAcc-std()-Z -0.5306263113559322
11 WALKING tBodyAccJerk-mean()-X 0.08297093284915254
11 WALKING tBodyAccJerk-mean()-Y 0.012768247655932204
11 WALKING tBodyAccJerk-mean()-Z -0.013364827779661016
11 WALKING tBodyAccJerk-std()-X -0.42851634355932205
11 WALKING tBodyAccJerk-std()-Y -0.18141923025423728
11 WALKING tBodyAccJerk-std()-Z -0.7206547311864406
11 WALKING tBodyAccJerkMag-mean() -0.40233320203389833
